At least,But less than,Single,Married filing jointly,Married filing separately,Head of a house hold
48950,49000,1213,787,1213,787
49000,49050,1216,788,1216,788
49050,49100,1219,789,1219,789
49100,49150,1222,790,1222,790
49150,49200,1224,791,1224,791
49200,49250,1227,791,1227,791
49250,49300,1230,792,1230,792
49300,49350,1233,793,1233,793
49350,49400,1235,794,1235,794
49400,49450,1238,795,1238,795
49450,49500,1241,796,1241,796
49500,49550,1244,797,1244,797
49550,49600,1247,798,1247,798
49600,49650,1249,798,1249,798
49650,49700,1252,799,1252,799
49700,49750,1255,800,1255,800
49750,49800,1258,801,1258,801
49800,49850,1260,802,1260,802
49850,49900,1263,803,1263,803
49900,49950,1266,804,1266,804
49950,50000,1269,805,1269,805
50000,50050,1271,806,1271,806
50050,50100,1274,807,1274,807
50100,50150,1277,808,1277,808
50150,50200,1280,809,1280,809
50200,50250,1282,811,1282,811
50250,50300,1285,812,1285,812
50300,50350,1288,813,1288,813
50350,50400,1291,814,1291,814
50400,50450,1293,815,1293,815
50450,50500,1296,817,1296,817
50500,50550,1299,818,1299,818
50550,50600,1302,819,1302,819
50600,50650,1305,820,1305,820
50650,50700,1307,822,1307,822
50700,50750,1310,823,1310,823
50750,50800,1313,824,1313,824
50800,50850,1316,825,1316,825
50850,50900,1318,826,1318,826
50900,50950,1321,828,1321,828
50950,51000,1324,829,1324,829
51000,51050,1327,830,1327,830
51050,51100,1329,831,1329,831
51100,51150,1332,833,1332,833
51150,51200,1335,834,1335,834
51200,51250,1338,835,1338,835
51250,51300,1340,836,1340,836
51300,51350,1343,837,1343,837
51350,51400,1346,839,1346,839
51400,51450,1349,840,1349,840
51450,51500,1351,841,1351,841
51500,51550,1354,842,1354,842
51550,51600,1357,844,1357,844
51600,51650,1360,845,1360,845
51650,51700,1363,846,1363,846
51700,51750,1365,847,1365,847
51750,51800,1368,848,1368,848
51800,51850,1371,850,1371,850
51850,51900,1374,851,1374,851
51900,51950,1376,852,1376,852
51950,52000,1379,853,1379,853
52000,52050,1382,855,1382,855
52050,52100,1385,856,1385,856
52100,52150,1387,857,1387,857
52150,52200,1390,858,1390,858
52200,52250,1393,860,1393,860
52250,52300,1396,861,1396,861
52300,52350,1398,862,1398,862
52350,52400,1401,863,1401,863
52400,52450,1404,864,1404,864
52450,52500,1407,866,1407,866
52500,52550,1410,867,1410,867
52550,52600,1412,868,1412,868
52600,52650,1415,869,1415,869
52650,52700,1418,871,1418,871
52700,52750,1421,872,1421,872
52750,52800,1423,873,1423,873
52800,52850,1426,874,1426,874
52850,52900,1429,875,1429,875
52900,52950,1432,877,1432,877
52950,53000,1434,878,1434,878
53000,53050,1437,879,1437,879
53050,53100,1440,880,1440,880
53100,53150,1443,882,1443,882
53150,53200,1445,883,1445,883
53200,53250,1448,884,1448,884
53250,53300,1451,885,1451,885
53300,53350,1454,886,1454,886
53350,53400,1456,888,1456,888
53400,53450,1459,889,1459,889
53450,53500,1462,890,1462,890
53500,53550,1465,891,1465,891
53550,53600,1468,893,1468,893
53600,53650,1470,894,1470,894
53650,53700,1473,895,1473,895
53700,53750,1476,896,1476,896
53750,53800,1479,897,1479,897
53800,53850,1481,899,1481,899
53850,53900,1484,900,1484,900
53900,53950,1487,901,1487,901
53950,54000,1490,902,1490,902
54000,54050,1492,904,1492,904
54050,54100,1495,905,1495,905
54100,54150,1498,906,1498,906
54150,54200,1501,907,1501,907
54200,54250,1503,909,1503,909
54250,54300,1506,910,1506,910
54300,54350,1509,911,1509,911
54350,54400,1512,912,1512,912
54400,54450,1514,913,1514,913
54450,54500,1517,915,1517,915
54500,54550,1520,916,1520,916
54550,54600,1523,917,1523,917
54600,54650,1526,918,1526,918
54650,54700,1528,920,1528,920
54700,54750,1531,921,1531,921
54750,54800,1534,922,1534,922
54800,54850,1537,923,1537,923
54850,54900,1539,924,1539,924
54900,54950,1542,926,1542,926
54950,55000,1545,927,1545,927
55000,55050,1548,928,1548,928
55050,55100,1550,929,1550,929
55100,55150,1553,931,1553,931
55150,55200,1556,932,1556,932
55200,55250,1559,933,1559,933
55250,55300,1561,934,1561,934
55300,55350,1564,935,1564,935
55350,55400,1567,937,1567,937
55400,55450,1570,938,1570,938
55450,55500,1572,939,1572,939
55500,55550,1575,940,1575,940
55550,55600,1578,942,1578,942
55600,55650,1581,943,1581,943
55650,55700,1584,944,1584,944
55700,55750,1586,945,1586,945
55750,55800,1589,946,1589,946
55800,55850,1592,948,1592,948
55850,55900,1595,949,1595,949
55900,55950,1597,950,1597,950
55950,56000,1600,951,1600,951
56000,56050,1603,953,1603,953
56050,56100,1606,954,1606,954
56100,56150,1608,955,1608,955
56150,56200,1611,956,1611,956
56200,56250,1614,958,1614,958
56250,56300,1617,959,1617,959
56300,56350,1619,960,1619,960
56350,56400,1622,961,1622,961
56400,56450,1625,962,1625,962
56450,56500,1628,964,1628,964
56500,56550,1631,965,1631,965
56550,56600,1633,966,1633,966
56600,56650,1636,967,1636,967
56650,56700,1639,969,1639,969
56700,56750,1642,970,1642,970
56750,56800,1644,971,1644,971
56800,56850,1647,972,1647,972
56850,56900,1650,973,1650,973
56900,56950,1653,975,1653,975
56950,57000,1655,976,1655,976
57000,57050,1658,977,1658,977
57050,57100,1661,978,1661,978
57100,57150,1664,980,1664,980
57150,57200,1666,981,1666,981
57200,57250,1669,982,1669,982
57250,57300,1672,983,1672,983
57300,57350,1675,984,1675,984
57350,57400,1677,986,1677,986
57400,57450,1680,987,1680,987
57450,57500,1683,988,1683,988
57500,57550,1686,989,1686,989
57550,57600,1689,991,1689,991
57600,57650,1691,992,1691,992
57650,57700,1694,993,1694,993
57700,57750,1697,994,1697,994
57750,57800,1700,995,1700,995
57800,57850,1702,997,1702,997
57850,57900,1705,998,1705,998
57900,57950,1708,999,1708,999
57950,58000,1711,1000,1711,1000
58000,58050,1713,1002,1713,1002
58050,58100,1716,1003,1716,1003
58100,58150,1719,1004,1719,1004
58150,58200,1722,1005,1722,1005
58200,58250,1724,1007,1724,1007
58250,58300,1727,1008,1727,1008
58300,58350,1730,1009,1730,1009
58350,58400,1733,1010,1733,1010
58400,58450,1735,1011,1735,1011
58450,58500,1738,1013,1738,1013
58500,58550,1741,1014,1741,1014
58550,58600,1744,1015,1744,1015
58600,58650,1747,1016,1747,1016
58650,58700,1749,1018,1749,1018
58700,58750,1752,1019,1752,1019
58750,58800,1755,1020,1755,1020
58800,58850,1758,1021,1758,1021
58850,58900,1760,1022,1760,1022
58900,58950,1763,1024,1763,1024
58950,59000,1766,1025,1766,1025
59000,59050,1769,1026,1769,1026
59050,59100,1771,1027,1771,1027
59100,59150,1774,1029,1774,1029
59150,59200,1777,1030,1777,1030
59200,59250,1780,1031,1780,1031
59250,59300,1782,1032,1782,1032
59300,59350,1785,1033,1785,1033
59350,59400,1788,1035,1788,1035
59400,59450,1791,1036,1791,1036
59450,59500,1793,1037,1793,1037
59500,59550,1796,1038,1796,1038
59550,59600,1799,1040,1799,1040
59600,59650,1802,1041,1802,1041
59650,59700,1805,1042,1805,1042
59700,59750,1807,1043,1807,1043
59750,59800,1810,1044,1810,1044
59800,59850,1813,1046,1813,1046
59850,59900,1816,1047,1816,1047
59900,59950,1818,1048,1818,1048
59950,60000,1821,1049,1821,1049
60000,60050,1824,1051,1824,1051
60050,60100,1827,1052,1827,1052
60100,60150,1829,1053,1829,1053
60150,60200,1832,1054,1832,1054
60200,60250,1835,1056,1835,1056
60250,60300,1838,1057,1838,1057
60300,60350,1840,1058,1840,1058
60350,60400,1843,1059,1843,1059
60400,60450,1846,1060,1846,1060
60450,60500,1849,1062,1849,1062
60500,60550,1852,1063,1852,1063
60550,60600,1854,1064,1854,1064
60600,60650,1857,1065,1857,1065
60650,60700,1860,1067,1860,1067
60700,60750,1863,1068,1863,1068
60750,60800,1865,1069,1865,1069
60800,60850,1868,1070,1868,1070
60850,60900,1871,1071,1871,1071
60900,60950,1874,1073,1874,1073
60950,61000,1876,1074,1876,1074
61000,61050,1879,1075,1879,1075
61050,61100,1882,1076,1882,1076
61100,61150,1885,1078,1885,1078
61150,61200,1887,1079,1887,1079
61200,61250,1890,1080,1890,1080
61250,61300,1893,1081,1893,1081
61300,61350,1896,1082,1896,1082
61350,61400,1898,1084,1898,1084
61400,61450,1901,1085,1901,1085
61450,61500,1904,1086,1904,1086
61500,61550,1907,1087,1907,1087
61550,61600,1910,1089,1910,1089
61600,61650,1912,1090,1912,1090
61650,61700,1915,1091,1915,1091
61700,61750,1918,1092,1918,1092
61750,61800,1921,1093,1921,1093
61800,61850,1923,1095,1923,1095
61850,61900,1926,1096,1926,1096
61900,61950,1929,1097,1929,1097
61950,62000,1932,1098,1932,1098
62000,62050,1934,1100,1934,1100
62050,62100,1937,1101,1937,1101
62100,62150,1940,1102,1940,1102
62150,62200,1943,1103,1943,1103
62200,62250,1945,1105,1945,1105
62250,62300,1948,1106,1948,1106
62300,62350,1951,1107,1951,1107
62350,62400,1954,1108,1954,1108
62400,62450,1956,1109,1956,1109
62450,62500,1959,1111,1959,1111
62500,62550,1962,1112,1962,1112
62550,62600,1965,1113,1965,1113
62600,62650,1968,1114,1968,1114
62650,62700,1970,1116,1970,1116
62700,62750,1973,1117,1973,1117
62750,62800,1976,1118,1976,1118
62800,62850,1979,1119,1979,1119
62850,62900,1981,1120,1981,1120
62900,62950,1984,1122,1984,1122
62950,63000,1987,1123,1987,1123
63000,63050,1990,1124,1990,1124
63050,63100,1992,1125,1992,1125
63100,63150,1995,1127,1995,1127
63150,63200,1998,1128,1998,1128
63200,63250,2001,1129,2001,1129
63250,63300,2003,1130,2003,1130
63300,63350,2006,1131,2006,1131
63350,63400,2009,1133,2009,1133
63400,63450,2012,1134,2012,1134
63450,63500,2014,1135,2014,1135
63500,63550,2017,1136,2017,1136
63550,63600,2020,1138,2020,1138
63600,63650,2023,1139,2023,1139
63650,63700,2026,1140,2026,1140
63700,63750,2028,1141,2028,1141
63750,63800,2031,1142,2031,1142
63800,63850,2034,1144,2034,1144
63850,63900,2037,1145,2037,1145
63900,63950,2039,1146,2039,1146
63950,64000,2042,1147,2042,1147
64000,64050,2045,1149,2045,1149
64050,64100,2048,1150,2048,1150
64100,64150,2050,1151,2050,1151
64150,64200,2053,1152,2053,1152
64200,64250,2056,1154,2056,1154
64250,64300,2059,1155,2059,1155
64300,64350,2061,1156,2061,1156
64350,64400,2064,1157,2064,1157
64400,64450,2067,1158,2067,1158
64450,64500,2070,1160,2070,1160
64500,64550,2073,1161,2073,1161
64550,64600,2075,1162,2075,1162
64600,64650,2078,1163,2078,1163
64650,64700,2081,1165,2081,1165
64700,64750,2084,1166,2084,1166
64750,64800,2086,1167,2086,1167
64800,64850,2089,1168,2089,1168
64850,64900,2092,1169,2092,1169
64900,64950,2095,1171,2095,1171
64950,65000,2097,1172,2097,1172
65000,65050,2100,1173,2100,1173
65050,65100,2103,1174,2103,1174
65100,65150,2106,1176,2106,1176
65150,65200,2108,1177,2108,1177
65200,65250,2111,1178,2111,1178
65250,65300,2114,1179,2114,1179
65300,65350,2117,1180,2117,1180
65350,65400,2119,1182,2119,1182
65400,65450,2122,1183,2122,1183
65450,65500,2125,1184,2125,1184
65500,65550,2128,1185,2128,1185
65550,65600,2131,1187,2131,1187
65600,65650,2133,1188,2133,1188
65650,65700,2136,1189,2136,1189
65700,65750,2139,1190,2139,1190
65750,65800,2142,1191,2142,1191
65800,65850,2144,1193,2144,1193
65850,65900,2147,1194,2147,1194
65900,65950,2150,1195,2150,1195
65950,66000,2153,1196,2153,1196
66000,66050,2155,1198,2155,1198
66050,66100,2158,1199,2158,1199
66100,66150,2161,1200,2161,1200
66150,66200,2164,1201,2164,1201
66200,66250,2166,1203,2166,1203
66250,66300,2169,1204,2169,1204
66300,66350,2172,1205,2172,1205
66350,66400,2175,1206,2175,1206
66400,66450,2177,1207,2177,1207
66450,66500,2180,1209,2180,1209
66500,66550,2183,1210,2183,1210
66550,66600,2186,1211,2186,1211
66600,66650,2189,1212,2189,1212
66650,66700,2191,1214,2191,1214
66700,66750,2194,1215,2194,1215
66750,66800,2197,1216,2197,1216
66800,66850,2200,1217,2200,1217
66850,66900,2202,1218,2202,1218
66900,66950,2205,1220,2205,1220
66950,67000,2208,1221,2208,1221
67000,67050,2211,1222,2211,1222
67050,67100,2213,1223,2213,1223
67100,67150,2216,1225,2216,1225
67150,67200,2219,1226,2219,1226
67200,67250,2222,1227,2222,1227
67250,67300,2224,1228,2224,1228
67300,67350,2227,1229,2227,1229
67350,67400,2230,1231,2230,1231
67400,67450,2233,1232,2233,1232
67450,67500,2235,1233,2235,1233
67500,67550,2238,1234,2238,1234
67550,67600,2241,1236,2241,1236
67600,67650,2244,1237,2244,1237
67650,67700,2247,1238,2247,1238
67700,67750,2249,1239,2249,1239
67750,67800,2252,1240,2252,1240
67800,67850,2255,1242,2255,1242
67850,67900,2258,1243,2258,1243
67900,67950,2260,1244,2260,1244
67950,68000,2263,1245,2263,1245
68000,68050,2266,1247,2266,1247
68050,68100,2269,1248,2269,1248
68100,68150,2271,1249,2271,1249
68150,68200,2274,1250,2274,1250
68200,68250,2277,1252,2277,1252
68250,68300,2280,1253,2280,1253
68300,68350,2282,1254,2282,1254
68350,68400,2285,1255,2285,1255
68400,68450,2288,1256,2288,1256
68450,68500,2291,1258,2291,1258
68500,68550,2294,1259,2294,1259
68550,68600,2296,1260,2296,1260
68600,68650,2299,1261,2299,1261
68650,68700,2302,1263,2302,1263
68700,68750,2305,1264,2305,1264
68750,68800,2307,1265,2307,1265
68800,68850,2310,1266,2310,1266
68850,68900,2313,1267,2313,1267
68900,68950,2316,1269,2316,1269
68950,69000,2318,1270,2318,1270
69000,69050,2321,1271,2321,1271
69050,69100,2324,1272,2324,1272
69100,69150,2327,1274,2327,1274
69150,69200,2329,1275,2329,1275
69200,69250,2332,1276,2332,1276
69250,69300,2335,1277,2335,1277
69300,69350,2338,1278,2338,1278
69350,69400,2340,1280,2340,1280
69400,69450,2343,1281,2343,1281
69450,69500,2346,1282,2346,1282
69500,69550,2349,1283,2349,1283
69550,69600,2352,1285,2352,1285
69600,69650,2354,1286,2354,1286
69650,69700,2357,1287,2357,1287
69700,69750,2360,1288,2360,1288
69750,69800,2363,1289,2363,1289
69800,69850,2365,1291,2365,1291
69850,69900,2368,1292,2368,1292
69900,69950,2371,1293,2371,1293
69950,70000,2374,1294,2374,1294
70000,70050,2376,1296,2376,1296
70050,70100,2379,1298,2379,1298
70100,70150,2382,1299,2382,1299
70150,70200,2385,1301,2385,1301
70200,70250,2387,1303,2387,1303
70250,70300,2390,1305,2390,1305
70300,70350,2393,1306,2393,1306
70350,70400,2396,1308,2396,1308
70400,70450,2398,1310,2398,1310
70450,70500,2401,1312,2401,1312
70500,70550,2404,1313,2404,1313
70550,70600,2407,1315,2407,1315
70600,70650,2410,1317,2410,1317
70650,70700,2412,1319,2412,1319
70700,70750,2415,1320,2415,1320
70750,70800,2418,1322,2418,1322
70800,70850,2421,1324,2421,1324
70850,70900,2423,1326,2423,1326
70900,70950,2426,1327,2426,1327
70950,71000,2429,1329,2429,1329
71000,71050,2432,1331,2432,1331
71050,71100,2434,1333,2434,1333
71100,71150,2437,1334,2437,1334
71150,71200,2440,1336,2440,1336
71200,71250,2443,1338,2443,1338
71250,71300,2445,1340,2445,1340
71300,71350,2448,1341,2448,1341
71350,71400,2451,1343,2451,1343
71400,71450,2454,1345,2454,1345
71450,71500,2456,1347,2456,1347
71500,71550,2459,1348,2459,1348
71550,71600,2462,1350,2462,1350
71600,71650,2465,1352,2465,1352
71650,71700,2468,1354,2468,1354
71700,71750,2470,1355,2470,1355
71750,71800,2473,1357,2473,1357
71800,71850,2476,1359,2476,1359
71850,71900,2479,1361,2479,1361
71900,71950,2481,1362,2481,1362
71950,72000,2484,1364,2484,1364
72000,72050,2487,1366,2487,1366
72050,72100,2490,1368,2490,1368
72100,72150,2492,1369,2492,1369
72150,72200,2495,1371,2495,1371
72200,72250,2498,1373,2498,1373
72250,72300,2501,1375,2501,1375
72300,72350,2503,1376,2503,1376
72350,72400,2506,1378,2506,1378
72400,72450,2509,1380,2509,1380
72450,72500,2512,1382,2512,1382
72500,72550,2515,1383,2515,1383
72550,72600,2517,1385,2517,1385
72600,72650,2520,1387,2520,1387
72650,72700,2523,1389,2523,1389
72700,72750,2526,1390,2526,1390
72750,72800,2528,1392,2528,1392
72800,72850,2531,1394,2531,1394
72850,72900,2534,1396,2534,1396
72900,72950,2537,1397,2537,1397
72950,73000,2539,1399,2539,1399
73000,73050,2542,1401,2542,1401
73050,73100,2545,1403,2545,1403
73100,73150,2548,1404,2548,1404
73150,73200,2550,1406,2550,1406
73200,73250,2553,1408,2553,1408
73250,73300,2556,1410,2556,1410
73300,73350,2559,1411,2559,1411
73350,73400,2561,1413,2561,1413
73400,73450,2564,1415,2564,1415
73450,73500,2567,1417,2567,1417
73500,73550,2570,1418,2570,1418
73550,73600,2573,1420,2573,1420
73600,73650,2575,1422,2575,1422
73650,73700,2578,1424,2578,1424
73700,73750,2581,1425,2581,1425
73750,73800,2584,1427,2584,1427
73800,73850,2586,1429,2586,1429
73850,73900,2589,1431,2589,1431
73900,73950,2592,1432,2592,1432
73950,74000,2595,1434,2595,1434
74000,74050,2597,1436,2597,1436
74050,74100,2600,1438,2600,1438
74100,74150,2603,1439,2603,1439
74150,74200,2606,1441,2606,1441
74200,74250,2608,1443,2608,1443
74250,74300,2611,1445,2611,1445
74300,74350,2614,1446,2614,1446
74350,74400,2617,1448,2617,1448
74400,74450,2619,1450,2619,1450
74450,74500,2622,1452,2622,1452
74500,74550,2625,1453,2625,1453
74550,74600,2628,1455,2628,1455
74600,74650,2631,1457,2631,1457
74650,74700,2633,1459,2633,1459
74700,74750,2636,1460,2636,1460
74750,74800,2639,1462,2639,1462
74800,74850,2642,1464,2642,1464
74850,74900,2644,1466,2644,1466
74900,74950,2647,1467,2647,1467
74950,75000,2650,1469,2650,1469
75000,75050,2653,1471,2653,1471
75050,75100,2656,1473,2656,1473
75100,75150,2659,1474,2659,1474
75150,75200,2662,1476,2662,1476
75200,75250,2666,1478,2666,1478
75250,75300,2669,1480,2669,1480
75300,75350,2672,1481,2672,1481
75350,75400,2675,1483,2675,1483
75400,75450,2678,1485,2678,1485
75450,75500,2682,1487,2682,1487
75500,75550,2685,1488,2685,1488
75550,75600,2688,1490,2688,1490
75600,75650,2691,1492,2691,1492
75650,75700,2694,1494,2694,1494
75700,75750,2697,1495,2697,1495
75750,75800,2701,1497,2701,1497
75800,75850,2704,1499,2704,1499
75850,75900,2707,1501,2707,1501
75900,75950,2710,1502,2710,1502
75950,76000,2713,1504,2713,1504
76000,76050,2717,1506,2717,1506
76050,76100,2720,1508,2720,1508
76100,76150,2723,1509,2723,1509
76150,76200,2726,1511,2726,1511
76200,76250,2729,1513,2729,1513
76250,76300,2732,1515,2732,1515
76300,76350,2736,1516,2736,1516
76350,76400,2739,1518,2739,1518
76400,76450,2742,1520,2742,1520
76450,76500,2745,1522,2745,1522
76500,76550,2748,1523,2748,1523
76550,76600,2752,1525,2752,1525
76600,76650,2755,1527,2755,1527
76650,76700,2758,1529,2758,1529
76700,76750,2761,1530,2761,1530
76750,76800,2764,1532,2764,1532
76800,76850,2768,1534,2768,1534
76850,76900,2771,1536,2771,1536
76900,76950,2774,1537,2774,1537
76950,77000,2777,1539,2777,1539
77000,77050,2780,1541,2780,1541
77050,77100,2783,1543,2783,1543
77100,77150,2787,1544,2787,1544
77150,77200,2790,1546,2790,1546
77200,77250,2793,1548,2793,1548
77250,77300,2796,1550,2796,1550
77300,77350,2799,1551,2799,1551
77350,77400,2803,1553,2803,1553
77400,77450,2806,1555,2806,1555
77450,77500,2809,1557,2809,1557
77500,77550,2812,1558,2812,1558
77550,77600,2815,1560,2815,1560
77600,77650,2818,1562,2818,1562
77650,77700,2822,1564,2822,1564
77700,77750,2825,1565,2825,1565
77750,77800,2828,1567,2828,1567
77800,77850,2831,1569,2831,1569
77850,77900,2834,1571,2834,1571
77900,77950,2838,1572,2838,1572
77950,78000,2841,1574,2841,1574
78000,78050,2844,1576,2844,1576
78050,78100,2847,1578,2847,1578
78100,78150,2850,1579,2850,1579
78150,78200,2853,1581,2853,1581
78200,78250,2857,1583,2857,1583
78250,78300,2860,1585,2860,1585
78300,78350,2863,1586,2863,1586
78350,78400,2866,1588,2866,1588
78400,78450,2869,1590,2869,1590
78450,78500,2873,1592,2873,1592
78500,78550,2876,1593,2876,1593
78550,78600,2879,1595,2879,1595
78600,78650,2882,1597,2882,1597
78650,78700,2885,1599,2885,1599
78700,78750,2889,1600,2889,1600
78750,78800,2892,1602,2892,1602
78800,78850,2895,1604,2895,1604
78850,78900,2898,1606,2898,1606
78900,78950,2901,1607,2901,1607
78950,79000,2904,1609,2904,1609
79000,79050,2908,1611,2908,1611
79050,79100,2911,1613,2911,1613
79100,79150,2914,1614,2914,1614
79150,79200,2917,1616,2917,1616
79200,79250,2920,1618,2920,1618
79250,79300,2924,1620,2924,1620
79300,79350,2927,1621,2927,1621
79350,79400,2930,1623,2930,1623
79400,79450,2933,1625,2933,1625
79450,79500,2936,1627,2936,1627
79500,79550,2939,1628,2939,1628
79550,79600,2943,1630,2943,1630
79600,79650,2946,1632,2946,1632
79650,79700,2949,1634,2949,1634
79700,79750,2952,1635,2952,1635
79750,79800,2955,1637,2955,1637
79800,79850,2959,1639,2959,1639
79850,79900,2962,1641,2962,1641
79900,79950,2965,1642,2965,1642
79950,80000,2968,1644,2968,1644
80000,80050,2971,1646,2971,1646
80050,80100,2975,1649,2975,1649
80100,80150,2978,1652,2978,1652
80150,80200,2981,1655,2981,1655
80200,80250,2984,1657,2984,1657
80250,80300,2987,1660,2987,1660
80300,80350,2990,1663,2990,1663
80350,80400,2994,1666,2994,1666
80400,80450,2997,1668,2997,1668
80450,80500,3000,1671,3000,1671
80500,80550,3003,1674,3003,1674
80550,80600,3006,1677,3006,1677
80600,80650,3010,1680,3010,1680
80650,80700,3013,1682,3013,1682
80700,80750,3016,1685,3016,1685
80750,80800,3019,1688,3019,1688
80800,80850,3022,1691,3022,1691
80850,80900,3025,1693,3025,1693
80900,80950,3029,1696,3029,1696
80950,81000,3032,1699,3032,1699
81000,81050,3035,1702,3035,1702
81050,81100,3038,1704,3038,1704
81100,81150,3041,1707,3041,1707
81150,81200,3045,1710,3045,1710
81200,81250,3048,1713,3048,1713
81250,81300,3051,1715,3051,1715
81300,81350,3054,1718,3054,1718
81350,81400,3057,1721,3057,1721
81400,81450,3061,1724,3061,1724
81450,81500,3064,1726,3064,1726
81500,81550,3067,1729,3067,1729
81550,81600,3070,1732,3070,1732
81600,81650,3073,1735,3073,1735
81650,81700,3076,1738,3076,1738
81700,81750,3080,1740,3080,1740
81750,81800,3083,1743,3083,1743
81800,81850,3086,1746,3086,1746
81850,81900,3089,1749,3089,1749
81900,81950,3092,1751,3092,1751
81950,82000,3096,1754,3096,1754
82000,82050,3099,1757,3099,1757
82050,82100,3102,1760,3102,1760
82100,82150,3105,1762,3105,1762
82150,82200,3108,1765,3108,1765
82200,82250,3111,1768,3111,1768
82250,82300,3115,1771,3115,1771
82300,82350,3118,1773,3118,1773
82350,82400,3121,1776,3121,1776
82400,82450,3124,1779,3124,1779
82450,82500,3127,1782,3127,1782
82500,82550,3131,1785,3131,1785
82550,82600,3134,1787,3134,1787
82600,82650,3137,1790,3137,1790
82650,82700,3140,1793,3140,1793
82700,82750,3143,1796,3143,1796
82750,82800,3147,1798,3147,1798
82800,82850,3150,1801,3150,1801
82850,82900,3153,1804,3153,1804
82900,82950,3156,1807,3156,1807
82950,83000,3159,1809,3159,1809
83000,83050,3162,1812,3162,1812
83050,83100,3166,1815,3166,1815
83100,83150,3169,1818,3169,1818
83150,83200,3172,1820,3172,1820
83200,83250,3175,1823,3175,1823
83250,83300,3178,1826,3178,1826
83300,83350,3182,1829,3182,1829
83350,83400,3185,1831,3185,1831
83400,83450,3188,1834,3188,1834
83450,83500,3191,1837,3191,1837
83500,83550,3194,1840,3194,1840
83550,83600,3197,1843,3197,1843
83600,83650,3201,1845,3201,1845
83650,83700,3204,1848,3204,1848
83700,83750,3207,1851,3207,1851
83750,83800,3210,1854,3210,1854
83800,83850,3213,1856,3213,1856
83850,83900,3217,1859,3217,1859
83900,83950,3220,1862,3220,1862
83950,84000,3223,1865,3223,1865
84000,84050,3226,1867,3226,1867
84050,84100,3229,1870,3229,1870
84100,84150,3233,1873,3233,1873
84150,84200,3236,1876,3236,1876
84200,84250,3239,1878,3239,1878
84250,84300,3242,1881,3242,1881
84300,84350,3245,1884,3245,1884
84350,84400,3248,1887,3248,1887
84400,84450,3252,1889,3252,1889
84450,84500,3255,1892,3255,1892
84500,84550,3258,1895,3258,1895
84550,84600,3261,1898,3261,1898
84600,84650,3264,1901,3264,1901
84650,84700,3268,1903,3268,1903
84700,84750,3271,1906,3271,1906
84750,84800,3274,1909,3274,1909
84800,84850,3277,1912,3277,1912
84850,84900,3280,1914,3280,1914
84900,84950,3283,1917,3283,1917
84950,85000,3287,1920,3287,1920
85000,85050,3290,1923,3290,1923
85050,85100,3293,1925,3293,1925
85100,85150,3296,1928,3296,1928
85150,85200,3299,1931,3299,1931
85200,85250,3303,1934,3303,1934
85250,85300,3306,1936,3306,1936
85300,85350,3309,1939,3309,1939
85350,85400,3312,1942,3312,1942
85400,85450,3315,1945,3315,1945
85450,85500,3319,1947,3319,1947
85500,85550,3322,1950,3322,1950
85550,85600,3325,1953,3325,1953
85600,85650,3328,1956,3328,1956
85650,85700,3331,1959,3331,1959
85700,85750,3334,1961,3334,1961
85750,85800,3338,1964,3338,1964
85800,85850,3341,1967,3341,1967
85850,85900,3344,1970,3344,1970
85900,85950,3347,1972,3347,1972
85950,86000,3350,1975,3350,1975
86000,86050,3354,1978,3354,1978
86050,86100,3357,1981,3357,1981
86100,86150,3360,1983,3360,1983
86150,86200,3363,1986,3363,1986
86200,86250,3366,1989,3366,1989
86250,86300,3369,1992,3369,1992
86300,86350,3373,1994,3373,1994
86350,86400,3376,1997,3376,1997
86400,86450,3379,2000,3379,2000
86450,86500,3382,2003,3382,2003
86500,86550,3385,2006,3385,2006
86550,86600,3389,2008,3389,2008
86600,86650,3392,2011,3392,2011
86650,86700,3395,2014,3395,2014
86700,86750,3398,2017,3398,2017
86750,86800,3401,2019,3401,2019
86800,86850,3405,2022,3405,2022
86850,86900,3408,2025,3408,2025
86900,86950,3411,2028,3411,2028
86950,87000,3414,2030,3414,2030
87000,87050,3417,2033,3417,2033
87050,87100,3420,2036,3420,2036
87100,87150,3424,2039,3424,2039
87150,87200,3427,2041,3427,2041
87200,87250,3430,2044,3430,2044
87250,87300,3433,2047,3433,2047
87300,87350,3436,2050,3436,2050
87350,87400,3440,2052,3440,2052
87400,87450,3443,2055,3443,2055
87450,87500,3446,2058,3446,2058
87500,87550,3449,2061,3449,2061
87550,87600,3452,2064,3452,2064
87600,87650,3455,2066,3455,2066
87650,87700,3459,2069,3459,2069
87700,87750,3462,2072,3462,2072
87750,87800,3465,2075,3465,2075
87800,87850,3468,2077,3468,2077
87850,87900,3471,2080,3471,2080
87900,87950,3475,2083,3475,2083
87950,88000,3478,2086,3478,2086
88000,88050,3481,2088,3481,2088
88050,88100,3484,2091,3484,2091
88100,88150,3487,2094,3487,2094
88150,88200,3490,2097,3490,2097
88200,88250,3494,2099,3494,2099
88250,88300,3497,2102,3497,2102
88300,88350,3500,2105,3500,2105
88350,88400,3503,2108,3503,2108
88400,88450,3506,2110,3506,2110
88450,88500,3510,2113,3510,2113
88500,88550,3513,2116,3513,2116
88550,88600,3516,2119,3516,2119
88600,88650,3519,2122,3519,2122
88650,88700,3522,2124,3522,2124
